studentID,Major,MajorT,Year,Semester,CrsEn,Order,Grade,SGrade,Pass,Fail,Count,Instructor,RepEn,MethEn,Group,Period
16060930,25,IND,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060930,25,IND,2017,03,DifCal,1,80,80,1,0,1,LEON MARTINEZ MARIA ELIZABETH,2,Special Course,R,20173
16060930,25,IND,2018,01,IntCal,2,90,90,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20181
16060930,25,IND,2018,02,VecCal,3,72,72,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20182
16060932,25,IND,2016,03,DifCal,1,91,91,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16060932,25,IND,2017,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16060932,25,IND,2017,03,IntCal,2,81,81,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,B,20173
16060932,25,IND,2018,01,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20181
16060932,25,IND,2018,03,VecCal,3,91,91,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,I,20183
16060942,25,IND,2016,03,DifCal,1,88,88,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16060942,25,IND,2017,01,IntCal,2,79,79,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060942,25,IND,2017,03,VecCal,3,0,69,0,1,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20173
16060942,25,IND,2018,01,VecCal,3,73,73,1,0,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,F,20181
16060951,25,IND,2016,03,DifCal,1,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16060951,25,IND,2017,01,DifCal,1,70,70,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16060951,25,IND,2017,03,IntCal,2,78,78,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20173
16060951,25,IND,2018,01,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20181
16060951,25,IND,2018,03,VecCal,3,88,88,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,I,20183
16060973,25,IND,2016,03,DifCal,1,75,75,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,C,20163
16060973,25,IND,2017,01,IntCal,2,87,87,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16060973,25,IND,2017,03,VecCal,3,83,83,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16060991,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16060991,25,IND,2017,01,DifCal,1,84,84,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060991,25,IND,2017,03,IntCal,2,82,82,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20173
16060991,25,IND,2018,01,VecCal,3,83,83,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20181
16061004,25,IND,2016,03,DifCal,1,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061004,25,IND,2017,01,DifCal,1,86,86,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Ordinary,K,20171
16061004,25,IND,2017,03,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20173
16061004,25,IND,2018,01,IntCal,2,75,75,1,0,1,MACIAS MACIAS MIGUEL FERNANDO,1,Ordinary,O,20181
16061004,25,IND,2018,03,VecCal,3,91,91,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20183
16061009,25,IND,2016,03,DifCal,1,78,78,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061009,25,IND,2017,01,IntCal,2,71,71,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20171
16061009,25,IND,2017,03,VecCal,3,82,82,1,0,1,PRIETO MALDONADO YESSICA,0,Complementary,G,20173
16061010,25,IND,2016,03,DifCal,1,83,83,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,B,20163
16061010,25,IND,2017,01,IntCal,2,88,88,1,0,1,AVILA LOPEZ THELMA SELENE,0,Ordinary,I,20171
16061010,25,IND,2017,03,VecCal,3,85,85,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20173
16061018,25,IND,2016,03,DifCal,1,96,96,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,A,20163
16061018,25,IND,2017,03,IntCal,2,84,84,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,F,20173
16061018,25,IND,2018,01,VecCal,3,95,95,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20181
16061022,25,IND,2016,03,DifCal,1,81,81,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061022,25,IND,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,C,20171
16061022,25,IND,2017,03,IntCal,2,70,70,1,0,1,BRITO CHAPARRO JOSE ANGEL,1,Complementary,Z,20173
16061022,25,IND,2018,01,VecCal,3,75,75,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20181
16061024,25,IND,2016,03,DifCal,1,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061024,25,IND,2017,02,DifCal,1,75,75,1,0,1,CABRALES ROSALES YOLANDA,1,Complementary,A,20172
16061024,25,IND,2017,03,IntCal,2,75,75,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,A,20173
16061024,25,IND,2018,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20181
16061024,25,IND,2018,02,VecCal,3,80,80,1,0,1,CABRALES ROSALES YOLANDA,1,Ordinary,A,20182
16061027,25,IND,2016,03,DifCal,1,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,A,20163
16061027,25,IND,2017,01,IntCal,2,92,92,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16061027,25,IND,2017,03,VecCal,3,98,98,1,0,1,PRIETO MALDONADO YESSICA,0,Ordinary,G,20173
16061029,25,IND,2016,03,DifCal,1,81,81,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061029,25,IND,2017,01,IntCal,2,81,81,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20171
16061029,25,IND,2017,03,VecCal,3,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20173
16061029,25,IND,2018,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,F,20181
16061029,25,IND,2018,02,VecCal,3,85,85,1,0,1,CABRALES ROSALES YOLANDA,2,Special Course,A,20182
16061033,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061033,25,IND,2017,01,DifCal,1,77,77,1,0,1,JUAREZ MARTINEZ JESUS,1,Complementary,Z,20171
16061033,25,IND,2017,03,IntCal,2,84,84,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20173
16061033,25,IND,2018,03,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20183
16061033,25,IND,2019,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,F,20191
16061040,25,IND,2017,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16061040,25,IND,2017,02,IntCal,2,94,94,1,0,1,LEON MARTINEZ MARIA ELIZABETH,1,Ordinary,B,20172
16061040,25,IND,2018,01,VecCal,3,81,81,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20181
16061042,25,IND,2016,03,DifCal,1,85,85,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061042,25,IND,2017,01,IntCal,2,88,88,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16061042,25,IND,2017,03,VecCal,3,88,88,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16061063,25,IND,2016,03,DifCal,1,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061063,25,IND,2017,01,DifCal,1,71,71,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16061063,25,IND,2017,03,IntCal,2,92,92,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20173
16061063,25,IND,2019,01,VecCal,3,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20191
16061064,25,IND,2016,03,DifCal,1,77,77,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061064,25,IND,2017,01,IntCal,2,70,70,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,C,20171
16061064,25,IND,2017,03,VecCal,3,0,69,0,1,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20173
16061064,25,IND,2018,01,VecCal,3,91,91,1,0,1,JUAREZ MARTINEZ JESUS,1,Complementary,D,20181
16061066,25,IND,2016,03,DifCal,1,85,85,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061066,25,IND,2017,01,IntCal,2,80,80,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16061066,25,IND,2017,03,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20173
16061077,25,IND,2016,03,DifCal,1,76,76,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061077,25,IND,2017,03,IntCal,2,95,95,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20173
16061077,25,IND,2018,03,VecCal,3,0,69,0,1,1,CABRALES ROSALES YOLANDA,0,Complementary,H,20183
16061086,25,IND,2016,03,DifCal,1,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061086,25,IND,2017,01,DifCal,1,78,78,1,0,1,DUARTE MARTINEZ JESUS FRANCISCO,1,Complementary,J,20171
16061086,25,IND,2017,03,IntCal,2,77,77,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20173
16061086,25,IND,2018,01,VecCal,3,81,81,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20181
16061095,25,IND,2016,03,DifCal,1,83,83,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061095,25,IND,2017,01,IntCal,2,74,74,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20171
16061095,25,IND,2017,03,VecCal,3,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20173
16061095,25,IND,2018,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,F,20181
16061095,25,IND,2018,02,VecCal,3,80,80,1,0,1,CABRALES ROSALES YOLANDA,2,Special Course,A,20182
16061105,25,IND,2016,03,DifCal,1,0,69,0,1,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061105,25,IND,2017,01,DifCal,1,77,77,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16061105,25,IND,2017,03,IntCal,2,72,72,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,C,20173
16061105,25,IND,2018,01,VecCal,3,78,78,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20181
16061115,25,IND,2016,03,DifCal,1,81,81,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061115,25,IND,2017,01,IntCal,2,91,91,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16061115,25,IND,2017,03,VecCal,3,90,90,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,E,20173
16061123,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061123,25,IND,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16061123,25,IND,2017,03,DifCal,1,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,2,Special Course,I,20173
16061123,25,IND,2018,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,B,20181
16061123,25,IND,2018,03,IntCal,2,75,75,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,1,Complementary,R,20183
16061123,25,IND,2019,01,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,G,20191
16061124,25,IND,2016,03,DifCal,1,79,79,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061124,25,IND,2017,01,IntCal,2,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,R,20171
16061124,25,IND,2017,03,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,A,20173
16061124,25,IND,2018,01,IntCal,2,70,70,1,0,1,MACIAS MACIAS MIGUEL FERNANDO,2,Special Course,K,20181
16061124,25,IND,2018,03,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20183
16061124,25,IND,2019,01,VecCal,3,71,71,1,0,1,CABRALES ROSALES YOLANDA,1,Complementary,G,20191
16061131,25,IND,2016,03,DifCal,1,86,86,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061131,25,IND,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16061131,25,IND,2017,03,IntCal,2,70,70,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20173
16061131,25,IND,2018,01,VecCal,3,85,85,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20181
16061137,25,IND,2016,03,DifCal,1,74,74,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061137,25,IND,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16061137,25,IND,2017,03,IntCal,2,95,95,1,0,1,JUAREZ MARTINEZ JESUS,1,Complementary,J,20173
16061137,25,IND,2018,01,VecCal,3,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20181
16061137,25,IND,2019,01,VecCal,3,92,92,1,0,1,JUAREZ MARTINEZ JESUS,1,Complementary,I,20191
16061140,25,IND,2016,03,DifCal,1,90,90,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,A,20163
16061140,25,IND,2017,01,IntCal,2,90,90,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16061140,25,IND,2017,03,VecCal,3,82,82,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16061159,25,IND,2016,03,DifCal,1,88,88,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061159,25,IND,2017,01,IntCal,2,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16061159,25,IND,2017,03,IntCal,2,75,75,1,0,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,A,20173
16061159,25,IND,2018,01,VecCal,3,73,73,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20181
16061166,25,IND,2016,03,DifCal,1,85,85,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061166,25,IND,2017,01,IntCal,2,98,98,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,C,20171
16061166,25,IND,2017,03,VecCal,3,100,100,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,D,20173
16061175,25,IND,2016,03,DifCal,1,95,95,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061175,25,IND,2017,01,IntCal,2,94,94,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,C,20171
16061175,25,IND,2017,03,VecCal,3,86,86,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16061176,25,IND,2016,03,DifCal,1,98,98,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,A,20163
16061176,25,IND,2017,01,IntCal,2,90,90,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16061176,25,IND,2017,03,VecCal,3,80,80,1,0,1,CABRALES ROSALES YOLANDA,0,Ordinary,A,20173
16061184,25,IND,2016,03,DifCal,1,80,80,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061184,25,IND,2017,01,IntCal,2,97,97,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16061184,25,IND,2017,02,VecCal,3,90,90,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,A,20172
16061223,25,IND,2016,03,DifCal,1,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061223,25,IND,2017,01,DifCal,1,70,70,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16061223,25,IND,2017,03,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20173
16061223,25,IND,2018,01,IntCal,2,70,70,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20181
16061223,25,IND,2018,03,VecCal,3,85,85,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20183
16061228,25,IND,2016,03,DifCal,1,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061228,25,IND,2017,01,DifCal,1,77,77,1,0,1,DUARTE MARTINEZ JESUS FRANCISCO,1,Complementary,J,20171
16061228,25,IND,2017,03,IntCal,2,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20173
16061228,25,IND,2018,01,IntCal,2,80,80,1,0,1,MACIAS MACIAS MIGUEL FERNANDO,1,Ordinary,O,20181
16061228,25,IND,2018,03,VecCal,3,81,81,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,K,20183
16061229,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061229,25,IND,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16061229,25,IND,2017,02,DifCal,1,75,75,1,0,1,PRIETO MALDONADO YESSICA,2,Special Course,B,20172
16061229,25,IND,2017,03,IntCal,2,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,0,Complementary,I,20173
16061229,25,IND,2018,01,IntCal,2,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,1,Complementary,I,20181
16061229,25,IND,2018,02,IntCal,2,81,81,1,0,1,ARELLANO ULLOA LUIS HERNAN,2,Special Course,C,20182
16061229,25,IND,2018,03,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20183
16061229,25,IND,2019,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,1,Ordinary,F,20191
16061233,25,IND,2016,03,DifCal,1,93,93,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,A,20163
16061233,25,IND,2017,01,IntCal,2,86,86,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16061233,25,IND,2017,03,VecCal,3,83,83,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16061238,25,IND,2016,03,DifCal,1,75,75,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061238,25,IND,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16061238,25,IND,2017,03,IntCal,2,87,87,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Ordinary,B,20173
16061238,25,IND,2018,01,VecCal,3,70,70,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20181
16061258,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061258,25,IND,2017,01,DifCal,1,83,83,1,0,1,DE LA ROSA PEREZ SILVIA,1,Complementary,V,20171
16061258,25,IND,2017,03,IntCal,2,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20173
16061258,25,IND,2018,01,IntCal,2,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,1,Complementary,G,20181
16061258,25,IND,2018,03,IntCal,2,75,75,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,2,Special Course,L,20183
16061258,25,IND,2019,01,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,C,20191
16061260,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061260,25,IND,2017,01,DifCal,1,79,79,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16061260,25,IND,2017,03,IntCal,2,80,80,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,C,20173
16061260,25,IND,2018,01,VecCal,3,85,85,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20181
16061271,25,IND,2016,03,DifCal,1,96,96,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Complementary,D,20163
16061271,25,IND,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16061271,25,IND,2017,03,IntCal,2,0,69,0,1,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20173
16061271,25,IND,2018,01,IntCal,2,70,70,1,0,1,MACIAS MACIAS MIGUEL FERNANDO,2,Special Course,K,20181
16061271,25,IND,2019,01,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20191
16061272,25,IND,2016,03,DifCal,1,81,81,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061272,25,IND,2017,01,IntCal,2,74,74,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20171
16061272,25,IND,2017,03,VecCal,3,0,69,0,1,1,ESTEVANE ORTEGA MARIA ELENA,0,Complementary,H,20173
16061272,25,IND,2018,01,VecCal,3,70,70,1,0,1,GALLEGOS OROZCO VERONICA,1,Complementary,J,20181
16061286,25,IND,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,C,20163
16061286,25,IND,2017,01,DifCal,1,78,78,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Ordinary,K,20171
16061286,25,IND,2017,03,IntCal,2,90,90,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,C,20173
16061286,25,IND,2018,01,VecCal,3,78,78,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20181
16061294,25,IND,2016,03,DifCal,1,87,87,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061294,25,IND,2017,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16061294,25,IND,2017,03,IntCal,2,92,92,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,J,20173
16061294,25,IND,2018,01,VecCal,3,78,78,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,I,20181
16061313,25,IND,2016,03,DifCal,1,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061313,25,IND,2017,01,DifCal,1,0,69,0,1,1,DE LA ROSA PEREZ SILVIA,1,Complementary,V,20171
16061313,25,IND,2017,03,DifCal,1,73,73,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,2,Special Course,L,20173
16061313,25,IND,2018,01,IntCal,2,0,69,0,1,1,MACIAS MACIAS MIGUEL FERNANDO,0,Complementary,O,20181
16061313,25,IND,2018,03,IntCal,2,0,69,0,1,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,L,20183
16061313,25,IND,2019,01,IntCal,2,76,76,1,0,1,ARZATE VILLEZCAS ALBERTO,2,Special Course,J,20191
16061321,25,IND,2016,03,DifCal,1,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061321,25,IND,2017,01,DifCal,1,83,83,1,0,1,PRIETO MALDONADO YESSICA,1,Complementary,I,20171
16061321,25,IND,2017,03,IntCal,2,85,85,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20173
16061321,25,IND,2018,01,VecCal,3,78,78,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,I,20181
16061322,25,IND,2016,03,DifCal,1,80,80,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,B,20163
16061322,25,IND,2017,01,IntCal,2,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,B,20171
16061322,25,IND,2017,03,IntCal,2,76,76,1,0,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,E,20173
16061322,25,IND,2018,01,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20181
16061322,25,IND,2018,03,VecCal,3,80,80,1,0,1,ESTEVANE ORTEGA MARIA ELENA,1,Ordinary,G,20183
16061327,25,IND,2016,03,DifCal,1,87,87,1,0,1,ARELLANO ULLOA LUIS HERNAN,0,Ordinary,D,20163
16061327,25,IND,2017,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16061327,25,IND,2017,03,IntCal,2,84,84,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Ordinary,C,20173
16061327,25,IND,2018,01,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20181
16061327,25,IND,2018,03,VecCal,3,78,78,1,0,1,GALLEGOS OROZCO VERONICA,1,Ordinary,K,20183
16061389,25,IND,2016,03,DifCal,1,88,88,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061389,25,IND,2017,01,IntCal,2,87,87,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,B,20171
16061389,25,IND,2017,03,VecCal,3,80,80,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16061394,25,IND,2016,03,DifCal,1,86,86,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,A,20163
16061394,25,IND,2017,01,IntCal,2,87,87,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,C,20171
16061394,25,IND,2017,03,VecCal,3,80,80,1,0,1,CABRALES ROSALES YOLANDA,0,Ordinary,A,20173
